tweet_id,text,name,img_num,p1,p2,p3,favorites,retweets,date_time,dog_type,rating
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,,1,,golden_retriever,,13263,2414,2017-02-23 01:22:14+00:00,doggo,10.0
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,1,Border_terrier,Norwegian_elkhound,Boston_bull,20853,5309,2017-02-23 15:25:23+00:00,,10.0
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,1,,soft-coated_wheaten_terrier,Irish_terrier,10480,1557,2017-02-24 01:03:08+00:00,,10.0
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,,3,,American_Staffordshire_terrier,Staffordshire_bullterrier,21730,2876,2017-02-24 15:40:31+00:00,,9.467597880331327
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,,2,Border_collie,collie,Cardigan,25426,5526,2017-02-24 17:01:22+00:00,,10.0
835246439529840640,"@jonnysun @Lin_Manuel ok jomny I know you're excited but 960/00 isn't a valid rating, 13/10 is tho",,0,,,,2048,68,2017-02-24 21:54:03+00:00,,9.6
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,2,,Chesapeake_Bay_retriever,,7494,1617,2017-02-24 23:04:14+00:00,,10.0
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,1,Rottweiler,Border_terrier,Gordon_setter,15998,2860,2017-02-25 01:18:40+00:00,,10.0
835309094223372289,RT @dog_rates: So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,,0,,,,0,20074,2017-02-25 02:03:02+00:00,,10.0
835536468978302976,"RT @dog_rates: Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://…",Lola,0,,,,0,1617,2017-02-25 17:06:32+00:00,,10.0
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,1,Staffordshire_bullterrier,,American_Staffordshire_terrier,17285,3458,2017-02-25 19:37:50+00:00,,10.0
835685285446955009,RT @dog_rates: This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/…,Rory,0,,,,0,7797,2017-02-26 02:57:52+00:00,,10.0
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,,4,Samoyed,,malamute,18495,4088,2017-02-26 23:52:43+00:00,,10.0
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,1,borzoi,,Pembroke,20688,4136,2017-02-27 17:01:56+00:00,,10.0
836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,1,,,,14355,2867,2017-02-28 01:00:19+00:00,pupper,10.0
836397794269200385,RT @dog_rates: This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https:/…,Buddy,0,,,,0,26341,2017-02-28 02:09:08+00:00,,10.0
836648853927522308,"RT @SchafeBacon2016: @dog_rates Slightly disturbed by the outright profanity, but confident doggos were involved. 11/10, would tailgate aga…",,0,,,,0,531,2017-02-28 18:46:45+00:00,,10.0
836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,2,,,,12265,2129,2017-02-28 20:41:37+00:00,,10.0
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,Meera,1,,,schipperke,18792,4442,2017-03-01 01:42:39+00:00,doggo,10.0
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,Mookie,1,,,toy_poodle,12374,2201,2017-03-01 17:22:13+00:00,,10.0
837012587749474308,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,,1,,,,0,0,,,10.0
837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,1,Siberian_husky,Eskimo_dog,malamute,15568,2261,2017-03-02 01:20:01+00:00,pupper,10.0
837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,Lucy,1,American_Staffordshire_terrier,Staffordshire_bullterrier,dalmatian,0,0,,,10.0
837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Vincent,1,Norwegian_elkhound,keeshond,,12407,2160,2017-03-03 01:14:41+00:00,,10.0
837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,Waffles,2,,,,3742,424,2017-03-03 01:58:22+00:00,,10.0
837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,1,golden_retriever,Labrador_retriever,kuvasz,33013,7505,2017-03-04 00:21:08+00:00,pupper,10.0
838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,Daisy,2,chow,,Pomeranian,17089,2974,2017-03-04 17:49:08+00:00,,10.0
838085839343206401,@bragg6of8 @Andy_Pace_ we are still looking for the first 15/10,,0,,,,136,1,2017-03-04 17:56:49+00:00,,10.0
838150277551247360,@markhoppus 182/10,,0,,,,1611,318,2017-03-04 22:12:52+00:00,,10.0
838201503651401729,RT @dog_rates: Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EM…,Sunny,0,,,,0,9602,2017-03-05 01:36:26+00:00,,10.0
838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Stanley,3,Great_Pyrenees,kuvasz,Newfoundland,21752,4536,2017-03-05 19:48:43+00:00,,10.0
838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,Walter,1,kelpie,,dalmatian,10622,1269,2017-03-06 01:26:54+00:00,,10.0
838831947270979586,RT @dog_rates: This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https:…,Riley,0,,,,0,10518,2017-03-06 19:21:35+00:00,,10.0
838916489579200512,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,,2,,,,0,32,2017-03-07 00:57:32+00:00,,10.0
838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Arlo,1,Border_terrier,Brabancon_griffon,Yorkshire_terrier,10782,1948,2017-03-07 01:17:48+00:00,,10.0
838952994649550848,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,,0,,,,19021,3825,2017-03-07 03:22:35+00:00,,10.0
839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Odie,3,Leonberg,Newfoundland,Saint_Bernard,26199,6217,2017-03-07 22:22:32+00:00,,10.0
839290600511926273,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,,1,,,,0,137,2017-03-08 01:44:07+00:00,,10.0
839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Winston,1,,Norwich_terrier,Pembroke,26514,7402,2017-03-08 18:52:12+00:00,,10.0
839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,Sojourner,2,Staffordshire_bullterrier,American_Staffordshire_terrier,Boston_bull,12974,2165,2017-03-10 00:04:21+00:00,,10.0
840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,Monty,3,Chesapeake_Bay_retriever,Labrador_retriever,kelpie,18601,5460,2017-03-10 18:27:58+00:00,,10.0
840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,,1,,,,15888,4342,2017-03-11 01:15:58+00:00,,10.0
840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",Maddie,1,golden_retriever,cocker_spaniel,Labrador_retriever,8698,1674,2017-03-11 18:35:42+00:00,,10.0
840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,,1,,,,11866,923,2017-03-11 22:51:24+00:00,,10.0
840698636975636481,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,,0,,,,172,2,2017-03-11 22:59:09+00:00,,10.0
840728873075638272,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,Pipsy,0,,,,0,15271,2017-03-12 00:59:17+00:00,,10.0
840761248237133825,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",Maddie,0,,,,0,1674,2017-03-12 03:07:56+00:00,,10.0
841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,Dawn,1,Brittany_spaniel,Blenheim_spaniel,clumber,22073,5065,2017-03-13 00:02:39+00:00,,10.0
841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,Max,1,Afghan_hound,Saluki,bloodhound,15288,4410,2017-03-13 15:47:01+00:00,,10.0
841320156043304961,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",,0,,,,19117,5253,2017-03-13 16:08:50+00:00,,10.0
841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,,3,,Labrador_retriever,groenendael,12166,3485,2017-03-14 00:04:30+00:00,,10.0
841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",Penny,1,Chihuahua,,Pembroke,24894,7464,2017-03-14 16:01:03+00:00,,10.0
841833993020538882,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,1,,Samoyed,Eskimo_dog,0,14250,2017-03-15 02:10:39+00:00,,10.0
842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,Bentley,1,chow,Newfoundland,schipperke,13487,2877,2017-03-15 20:48:07+00:00,,10.0
842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,George,2,French_bulldog,,bull_mastiff,23567,5506,2017-03-16 00:00:07+00:00,,10.0
842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,Winnie,1,Pembroke,Cardigan,basenji,17484,3336,2017-03-17 00:38:32+00:00,,10.0
842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",Indie,1,,,Labrador_retriever,6489,1205,2017-03-17 15:51:22+00:00,,10.0
842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,Charlie,1,Labrador_retriever,golden_retriever,Chihuahua,14744,3451,2017-03-17 21:13:10+00:00,,10.0
842892208864923648,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,1,Chihuahua,Pomeranian,toy_terrier,0,0,,,10.0
843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,Tycho,1,Pembroke,Cardigan,Chihuahua,20720,5684,2017-03-18 22:59:54+00:00,,10.0
843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,Hank,1,Labrador_retriever,golden_retriever,Great_Pyrenees,16266,2590,2017-03-19 23:25:35+00:00,,10.0
843856843873095681,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,Sadie,1,Labrador_retriever,golden_retriever,Great_Pyrenees,20689,4371,2017-03-20 16:08:44+00:00,,10.0
843981021012017153,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,,0,,,,14639,2806,2017-03-21 00:22:10+00:00,,10.0
844223788422217728,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,Margo,1,Labrador_retriever,Chesapeake_Bay_retriever,Newfoundland,13156,2072,2017-03-21 16:26:50+00:00,,10.0
844580511645339650,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,Charlie,1,,,,15824,2945,2017-03-22 16:04:20+00:00,,10.0
844704788403113984,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,Luna,1,Labrador_retriever,golden_retriever,beagle,0,0,,,10.0
844973813909606400,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",Brady,1,Labrador_retriever,golden_retriever,Chihuahua,14443,2994,2017-03-23 18:07:10+00:00,,10.0
844979544864018432,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",,3,,,Shetland_sheepdog,13123,2413,2017-03-23 18:29:57+00:00,,10.0
845098359547420673,RT @dog_rates: This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t…,Bungalo,0,,,,0,7243,2017-03-24 02:22:04+00:00,,10.0
845306882940190720,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,1,Irish_water_spaniel,Labrador_retriever,curly-coated_retriever,22421,5086,2017-03-24 16:10:40+00:00,pupper,10.0
845397057150107648,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",Mimosa,1,Dandie_Dinmont,Maltese_dog,West_Highland_white_terrier,7325,1684,2017-03-24 22:08:59+00:00,doggo,10.0
845459076796616705,RT @dog_rates: Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://…,,0,,,,0,0,,,10.0
845677943972139009,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",,1,chow,groenendael,Newfoundland,24224,4562,2017-03-25 16:45:08+00:00,,10.0
845812042753855489,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,,1,Samoyed,chow,,28032,8224,2017-03-26 01:38:00+00:00,,10.0
846042936437604353,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,Jarvis,1,golden_retriever,Labrador_retriever,Tibetan_mastiff,15343,2703,2017-03-26 16:55:29+00:00,,10.0
846139713627017216,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,,0,,,,29797,9563,2017-03-26 23:20:02+00:00,,10.0
846153765933735936,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,Vixen,1,giant_schnauzer,flat-coated_retriever,Labrador_retriever,30265,8537,2017-03-27 00:15:53+00:00,,10.0
846505985330044928,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,,0,,,,13557,2900,2017-03-27 23:35:28+00:00,,10.0
846514051647705089,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,Barney,2,golden_retriever,Leonberg,Norfolk_terrier,42725,10894,2017-03-28 00:07:32+00:00,doggo,10.0
846874817362120707,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",Tuck,2,Shetland_sheepdog,papillon,collie,19269,3708,2017-03-29 00:01:05+00:00,,10.0
847116187444137987,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,,1,,American_Staffordshire_terrier,,20595,3008,2017-03-29 16:00:12+00:00,,10.0
847157206088847362,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",Daisy,2,Staffordshire_bullterrier,American_Staffordshire_terrier,pug,19019,5507,2017-03-29 18:43:12+00:00,,10.0
847251039262605312,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,Furzey,1,Airedale,Irish_terrier,Lakeland_terrier,19657,4089,2017-03-30 00:56:03+00:00,,10.0
847606175596138505,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,Cannon,1,Cardigan,Boston_bull,,17992,3237,2017-03-31 00:27:14+00:00,,10.0
847617282490613760,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,,0,,,,6692,389,2017-03-31 01:11:22+00:00,,10.0
847842811428974592,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",Rontu,1,Bernese_mountain_dog,Greater_Swiss_Mountain_dog,Appenzeller,5187,1240,2017-03-31 16:07:33+00:00,,10.0
847962785489326080,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,Georgie,1,,,,22521,4795,2017-04-01 00:04:17+00:00,,10.0
847971574464610304,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,,1,,,,0,416,2017-04-01 00:39:12+00:00,,10.0
847978865427394560,RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c…,Charlie,0,,,,0,3066,2017-04-01 01:08:10+00:00,,10.0
848212111729840128,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",Jerry,1,Bedlington_terrier,Ibizan_hound,,15619,2841,2017-04-01 16:35:01+00:00,,6.0
848213670039564288,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,,0,,,,7820,675,2017-04-01 16:41:12+00:00,,10.0
848324959059550208,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,Odin,1,malamute,Siberian_husky,Eskimo_dog,23649,4352,2017-04-02 00:03:26+00:00,,10.0
848690551926992896,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,,1,flat-coated_retriever,Newfoundland,groenendael,24118,4080,2017-04-03 00:16:10+00:00,,10.0
849051919805034497,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,Kevin,1,,,,40453,7959,2017-04-04 00:12:06+00:00,,10.0
849336543269576704,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",,1,,,,10908,1770,2017-04-04 19:03:06+00:00,,10.0
849412302885593088,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,Noosh,4,schipperke,,Chihuahua,15175,2959,2017-04-05 00:04:08+00:00,,10.0
849668094696017920,RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https…,Gidget,0,,,,0,4662,2017-04-05 17:00:34+00:00,pupper,10.0
849776966551130114,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,,2,Chihuahua,toy_terrier,,28979,7126,2017-04-06 00:13:11+00:00,,10.0
850019790995546112,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,Boomer,3,Shetland_sheepdog,collie,Pembroke,19469,4570,2017-04-06 16:18:05+00:00,pupper,10.0
850145622816686080,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,Riley,2,,kelpie,malinois,15554,3547,2017-04-07 00:38:06+00:00,,10.0
850333567704068097,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,,0,,,,3296,308,2017-04-07 13:04:55+00:00,,10.0
850380195714523136,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,Leo,1,Yorkshire_terrier,Maltese_dog,Shih-Tzu,12500,2437,2017-04-07 16:10:12+00:00,,10.0
850753642995093505,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",Kyle,1,pug,bull_mastiff,French_bulldog,29254,8486,2017-04-08 16:54:09+00:00,,10.0
851224888060895234,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",Snoop,3,,,standard_poodle,19700,5393,2017-04-10 00:06:42+00:00,,10.0
851464819735769094,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,Iggy,2,,,,23072,6607,2017-04-10 16:00:07+00:00,,10.0
851591660324737024,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,,1,Cardigan,Chihuahua,French_bulldog,15490,3254,2017-04-11 00:24:08+00:00,,10.0
851861385021730816,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,,1,,,,0,19,2017-04-11 18:15:55+00:00,,10.0
851953902622658560,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,1,Staffordshire_bullterrier,American_Staffordshire_terrier,Chesapeake_Bay_retriever,0,0,,doggo,10.0
852189679701164033,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,Sailor,1,,Bernese_mountain_dog,EntleBucher,10915,1481,2017-04-12 16:00:27+00:00,,10.0
852226086759018497,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",General,1,,,,18962,6376,2017-04-12 18:25:07+00:00,,10.0
852311364735569921,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,Wiggles,1,,,,31445,9276,2017-04-13 00:03:59+00:00,,10.0
852553447878664193,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,Jarod,1,bloodhound,Brabancon_griffon,Rottweiler,15437,3250,2017-04-13 16:05:56+00:00,,10.0
852672615818899456,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,Aspen,1,golden_retriever,otterhound,Sussex_spaniel,14158,2014,2017-04-13 23:59:28+00:00,,10.0
852912242202992640,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",Benny,1,Great_Dane,Rhodesian_ridgeback,English_foxhound,8531,1678,2017-04-14 15:51:39+00:00,,10.0
852936405516943360,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…",,0,,,,0,1853,2017-04-14 17:27:40+00:00,,10.0
853299958564483072,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,Rumpole,1,,,,14671,3304,2017-04-15 17:32:18+00:00,,10.0
853639147608842240,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,,1,German_shepherd,malinois,kelpie,32757,9300,2017-04-16 16:00:07+00:00,,10.0
853760880890318849,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,Alice,1,miniature_pinscher,Chihuahua,Rottweiler,27035,5358,2017-04-17 00:03:50+00:00,,10.0
854010172552949760,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",,1,English_springer,collie,Border_collie,15372,2921,2017-04-17 16:34:26+00:00,doggo,10.0
854120357044912130,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,,4,black-and-tan_coonhound,Doberman,bluetick,30229,6933,2017-04-17 23:52:16+00:00,pupper,10.0
